Date,streamflow,baseflow,Bacia,Area
1985-01-01,12.07,12.07,Capivari,1276.88
1985-01-02,11.209895833333334,11.209895833333334,Capivari,1276.88
1985-01-03,9.967854166666667,9.967854166666667,Capivari,1276.88
1985-01-04,9.511333333333331,9.511333333333331,Capivari,1276.88
1985-01-05,11.953041666666667,10.311890942644,Capivari,1276.88
1985-01-06,19.579125,12.260880735988,Capivari,1276.88
1985-01-07,28.639208333333336,14.209870529332,Capivari,1276.88
1985-01-08,34.57320833333333,16.158860322676002,Capivari,1276.88
1985-01-09,36.21085416666666,18.10785011602,Capivari,1276.88
1985-01-10,32.10308333333334,20.056839909364,Capivari,1276.88
1985-01-11,25.569229166666663,22.005829702708,Capivari,1276.88
1985-01-12,19.108958333333334,19.108958333333334,Capivari,1276.88
1985-01-13,13.021770833333331,13.021770833333331,Capivari,1276.88
1985-01-14,11.529770833333332,11.529770833333332,Capivari,1276.88
1985-01-15,12.813249999999998,12.813249999999998,Capivari,1276.88
1985-01-16,14.3401875,14.3401875,Capivari,1276.88
1985-01-17,17.5284375,16.206890942643998,Capivari,1276.88
1985-01-18,17.974208333333333,17.29592663902211,Capivari,1276.88
1985-01-19,14.5016875,14.5016875,Capivari,1276.88
1985-01-20,13.650916666666667,13.650916666666667,Capivari,1276.88
1985-01-21,14.641604166666667,14.641604166666667,Capivari,1276.88
1985-01-22,14.429104166666669,14.429104166666669,Capivari,1276.88
1985-01-23,13.3695625,13.3695625,Capivari,1276.88
1985-01-24,12.599041666666666,12.599041666666666,Capivari,1276.88
1985-01-25,12.074854166666668,12.074854166666668,Capivari,1276.88
1985-01-26,11.6951875,11.6951875,Capivari,1276.88
1985-01-27,11.1821875,11.1821875,Capivari,1276.88
1985-01-28,10.178520833333332,10.178520833333332,Capivari,1276.88
1985-01-29,8.8878125,8.8878125,Capivari,1276.88
1985-01-30,7.987479166666667,7.987479166666667,Capivari,1276.88
1985-01-31,8.568375000000001,8.521890942644001,Capivari,1276.88
1985-02-01,9.511333333333337,9.507077256725443,Capivari,1276.88
1985-02-02,8.642958333333334,8.642958333333334,Capivari,1276.88
1985-02-03,7.476479166666667,7.476479166666667,Capivari,1276.88
1985-02-04,6.832625,6.832625,Capivari,1276.88
1985-02-05,6.322625,6.322625,Capivari,1276.88
1985-02-06,5.8466458333333335,5.8466458333333335,Capivari,1276.88
1985-02-07,5.5432500000000005,5.5432500000000005,Capivari,1276.88
1985-02-08,5.611979166666667,5.611979166666667,Capivari,1276.88
1985-02-09,7.5014375,6.708890942644,Capivari,1276.88
1985-02-10,10.544770833333333,8.657880735988,Capivari,1276.88
1985-02-11,13.720562500000002,10.606870529332,Capivari,1276.88
1985-02-12,15.893666666666668,12.555860322676002,Capivari,1276.88
1985-02-13,13.503145833333337,13.039254885433335,Capivari,1276.88
1985-02-14,11.217291666666668,11.217291666666668,Capivari,1276.88
1985-02-15,16.163291666666666,12.618890942644,Capivari,1276.88
1985-02-16,23.305125,14.567880735988,Capivari,1276.88
1985-02-17,29.542770833333336,16.516870529332,Capivari,1276.88
1985-02-18,35.78554166666667,18.465860322676,Capivari,1276.88
1985-02-19,39.61029166666667,20.41485011602,Capivari,1276.88
1985-02-20,42.30804166666667,22.363839909364003,Capivari,1276.88
1985-02-21,44.25441666666666,24.312829702708,Capivari,1276.88
1985-02-22,38.43022916666666,26.261819496052,Capivari,1276.88
1985-02-23,28.037437500000003,27.058874670530003,Capivari,1276.88
1985-02-24,21.941208333333336,21.941208333333336,Capivari,1276.88
1985-02-25,17.232895833333334,17.232895833333334,Capivari,1276.88
1985-02-26,13.55375,13.55375,Capivari,1276.88
1985-02-27,10.7635625,10.7635625,Capivari,1276.88
1985-02-28,9.210479166666667,9.210479166666667,Capivari,1276.88
1985-03-01,8.243479166666667,8.243479166666667,Capivari,1276.88
1985-03-02,8.640375,8.640375,Capivari,1276.88
1985-03-03,15.683895833333334,10.439890942644,Capivari,1276.88
1985-03-04,44.004625,12.388880735988002,Capivari,1276.88
1985-03-05,53.16095833333334,14.337870529332,Capivari,1276.88
1985-03-06,27.44447916666667,16.286860322676002,Capivari,1276.88
1985-03-07,14.151145833333333,14.151145833333333,Capivari,1276.88
1985-03-08,15.056416666666667,12.618890942644,Capivari,1276.88
1985-03-09,25.25539583333333,14.567880735988,Capivari,1276.88
1985-03-10,35.581354166666664,16.516870529332,Capivari,1276.88
1985-03-11,40.8315625,18.465860322676,Capivari,1276.88
1985-03-12,46.1843125,20.41485011602,Capivari,1276.88
1985-03-13,57.6713125,22.363839909364003,Capivari,1276.88
1985-03-14,69.51929166666667,24.312829702708,Capivari,1276.88
1985-03-15,74.72585416666666,26.261819496052,Capivari,1276.88
1985-03-16,77.835,28.210809289396,Capivari,1276.88
1985-03-17,80.32354166666667,30.159799082740005,Capivari,1276.88
1985-03-18,75.84820833333333,32.108788876084,Capivari,1276.88
1985-03-19,59.609458333333336,34.057778669428004,Capivari,1276.88
1985-03-20,43.79391666666668,36.00676846277201,Capivari,1276.88
1985-03-21,35.49527083333333,35.26618051310778,Capivari,1276.88
1985-03-22,28.876729166666667,28.876729166666667,Capivari,1276.88
1985-03-23,23.648916666666665,23.648916666666665,Capivari,1276.88
1985-03-24,19.240604166666667,19.240604166666667,Capivari,1276.88
1985-03-25,15.538020833333334,15.538020833333334,Capivari,1276.88
1985-03-26,13.386125,13.386125,Capivari,1276.88
1985-03-27,12.275375000000002,12.275375000000002,Capivari,1276.88
1985-03-28,12.864354166666669,12.864354166666669,Capivari,1276.88
1985-03-29,14.790875,14.790875,Capivari,1276.88
1985-03-30,16.29425,16.29425,Capivari,1276.88
1985-03-31,15.838458333333335,15.838458333333335,Capivari,1276.88
1985-04-01,13.897166666666664,13.897166666666664,Capivari,1276.88
1985-04-02,12.537708333333333,12.537708333333333,Capivari,1276.88
1985-04-03,11.639708333333331,11.639708333333331,Capivari,1276.88
1985-04-04,10.680854166666668,10.680854166666668,Capivari,1276.88
1985-04-05,9.349666666666668,9.349666666666668,Capivari,1276.88
1985-04-06,8.1768125,8.1768125,Capivari,1276.88
1985-04-07,7.844,7.844,Capivari,1276.88
1985-04-08,8.824375000000002,8.777890942644001,Capivari,1276.88
1985-04-09,11.057250000000002,10.726880735988004,Capivari,1276.88
1985-04-10,12.141520833333333,12.056274923999666,Capivari,1276.88
1985-04-11,11.142708333333331,11.142708333333331,Capivari,1276.88
1985-04-12,11.688541666666667,11.208890942644002,Capivari,1276.88
1985-04-13,14.5058125,13.157880735988002,Capivari,1276.88
1985-04-14,16.648854166666666,15.106870529332,Capivari,1276.88
1985-04-15,17.815749999999998,17.055860322676,Capivari,1276.88
1985-04-16,19.8573125,19.00485011602,Capivari,1276.88
1985-04-17,21.662,20.93577454137,Capivari,1276.88
1985-04-18,21.258541666666662,21.258541666666662,Capivari,1276.88
1985-04-19,19.0619375,19.0619375,Capivari,1276.88
1985-04-20,15.45475,15.45475,Capivari,1276.88
1985-04-21,12.9339375,12.9339375,Capivari,1276.88
1985-04-22,10.724083333333333,10.724083333333333,Capivari,1276.88
1985-04-23,8.509625,8.509625,Capivari,1276.88
1985-04-24,7.844,7.844,Capivari,1276.88
1985-04-25,9.7458125,8.777890942644001,Capivari,1276.88
1985-04-26,11.014708333333337,10.407487225274112,Capivari,1276.88
1985-04-27,9.411,9.411,Capivari,1276.88
1985-04-28,9.223854166666667,9.223854166666667,Capivari,1276.88
1985-04-29,12.569020833333331,10.823890942644,Capivari,1276.88
1985-04-30,16.883041666666667,12.772880735988002,Capivari,1276.88
1985-05-01,19.160729166666663,14.721870529332,Capivari,1276.88
1985-05-02,18.824729166666668,16.670860322676003,Capivari,1276.88
1985-05-03,16.269020833333332,16.269020833333332,Capivari,1276.88
1985-05-04,13.3365625,13.3365625,Capivari,1276.88
1985-05-05,10.702229166666667,10.702229166666667,Capivari,1276.88
1985-05-06,9.021145833333334,9.021145833333334,Capivari,1276.88
1985-05-07,7.987479166666667,7.987479166666667,Capivari,1276.88
1985-05-08,7.465812499999999,7.465812499999999,Capivari,1276.88
1985-05-09,7.088145833333333,7.088145833333333,Capivari,1276.88
1985-05-10,6.822,6.822,Capivari,1276.88
1985-05-11,6.6998125,6.6998125,Capivari,1276.88
1985-05-12,6.567,6.567,Capivari,1276.88
1985-05-13,6.567,6.567,Capivari,1276.88
1985-05-14,6.4448125,6.4448125,Capivari,1276.88
1985-05-15,6.1898125,6.1898125,Capivari,1276.88
1985-05-16,5.771895833333333,5.771895833333333,Capivari,1276.88
1985-05-17,5.462,5.462,Capivari,1276.88
1985-05-18,7.829562500000001,6.395890942644001,Capivari,1276.88
1985-05-19,16.504708333333333,8.344880735988001,Capivari,1276.88
1985-05-20,25.620041666666665,10.293870529332,Capivari,1276.88
1985-05-21,28.5734375,12.242860322676002,Capivari,1276.88
1985-05-22,26.011416666666666,14.19185011602,Capivari,1276.88
1985-05-23,20.409416666666665,16.140839909364,Capivari,1276.88
1985-05-24,16.096583333333335,16.05912250018167,Capivari,1276.88
1985-05-25,13.274166666666666,13.274166666666666,Capivari,1276.88
1985-05-26,11.1485625,11.1485625,Capivari,1276.88
1985-05-27,9.5331875,9.5331875,Capivari,1276.88
1985-05-28,8.621145833333333,8.621145833333333,Capivari,1276.88
1985-05-29,7.987479166666667,7.987479166666667,Capivari,1276.88
1985-05-30,7.220958333333333,7.220958333333333,Capivari,1276.88
1985-05-31,7.066854166666666,7.066854166666666,Capivari,1276.88
1985-06-01,7.333000000000001,7.333000000000001,Capivari,1276.88
1985-06-02,7.700041666666667,7.700041666666667,Capivari,1276.88
1985-06-03,9.387,9.032890942644,Capivari,1276.88
1985-06-04,11.0328125,10.82697225591,Capivari,1276.88
1985-06-05,10.379041666666668,10.379041666666668,Capivari,1276.88
1985-06-06,8.826479166666667,8.826479166666667,Capivari,1276.88
1985-06-07,7.675958333333334,7.675958333333334,Capivari,1276.88
1985-06-08,6.9548125,6.9548125,Capivari,1276.88
1985-06-09,6.822,6.822,Capivari,1276.88
1985-06-10,6.6998125,6.6998125,Capivari,1276.88
1985-06-11,6.567,6.567,Capivari,1276.88
1985-06-12,6.567,6.567,Capivari,1276.88
1985-06-13,6.567,6.567,Capivari,1276.88
1985-06-14,6.567,6.567,Capivari,1276.88
1985-06-15,6.4448125,6.4448125,Capivari,1276.88
1985-06-16,6.1898125,6.1898125,Capivari,1276.88
1985-06-17,6.057,6.057,Capivari,1276.88
1985-06-18,6.057,6.057,Capivari,1276.88
1985-06-19,5.921875,5.921875,Capivari,1276.88
1985-06-20,5.775000000000001,5.775000000000001,Capivari,1276.88
1985-06-21,5.699770833333333,5.699770833333333,Capivari,1276.88
1985-06-22,5.617999999999999,5.617999999999999,Capivari,1276.88
1985-06-23,5.617999999999999,5.617999999999999,Capivari,1276.88
1985-06-24,5.5432500000000005,5.5432500000000005,Capivari,1276.88
1985-06-25,5.462,5.462,Capivari,1276.88
1985-06-26,5.462,5.462,Capivari,1276.88
1985-06-27,5.462,5.462,Capivari,1276.88
1985-06-28,5.462,5.462,Capivari,1276.88
1985-06-29,5.462,5.462,Capivari,1276.88
1985-06-30,5.314416666666666,5.314416666666666,Capivari,1276.88
1985-07-01,5.154,5.154,Capivari,1276.88
1985-07-02,5.154,5.154,Capivari,1276.88
1985-07-03,5.154,5.154,Capivari,1276.88
1985-07-04,5.154,5.154,Capivari,1276.88
1985-07-05,5.154,5.154,Capivari,1276.88
1985-07-06,5.154,5.154,Capivari,1276.88
1985-07-07,5.154,5.154,Capivari,1276.88
1985-07-08,5.154,5.154,Capivari,1276.88
1985-07-09,5.154,5.154,Capivari,1276.88
1985-07-10,5.154,5.154,Capivari,1276.88
1985-07-11,5.154,5.154,Capivari,1276.88
1985-07-12,5.154,5.154,Capivari,1276.88
1985-07-13,5.081166666666666,5.081166666666666,Capivari,1276.88
1985-07-14,5.002,5.002,Capivari,1276.88
1985-07-15,5.002,5.002,Capivari,1276.88
1985-07-16,5.002,5.002,Capivari,1276.88
1985-07-17,4.930125,4.930125,Capivari,1276.88
1985-07-18,4.852,4.852,Capivari,1276.88
1985-07-19,4.852,4.852,Capivari,1276.88
1985-07-20,4.852,4.852,Capivari,1276.88
1985-07-21,4.780604166666667,4.780604166666667,Capivari,1276.88
1985-07-22,4.632083333333333,4.632083333333333,Capivari,1276.88
1985-07-23,4.555,4.555,Capivari,1276.88
1985-07-24,4.485041666666667,4.485041666666667,Capivari,1276.88
1985-07-25,4.478958333333333,4.478958333333333,Capivari,1276.88
1985-07-26,4.555,4.555,Capivari,1276.88
1985-07-27,4.555,4.555,Capivari,1276.88
1985-07-28,4.485041666666667,4.485041666666667,Capivari,1276.88
1985-07-29,4.409,4.409,Capivari,1276.88
1985-07-30,4.409,4.409,Capivari,1276.88
1985-07-31,4.409,4.409,Capivari,1276.88
1985-08-01,4.409,4.409,Capivari,1276.88
1985-08-02,4.409,4.409,Capivari,1276.88
1985-08-03,4.34,4.34,Capivari,1276.88
1985-08-04,4.265,4.265,Capivari,1276.88
1985-08-05,4.196479166666666,4.196479166666666,Capivari,1276.88
1985-08-06,4.122,4.122,Capivari,1276.88
1985-08-07,4.122,4.122,Capivari,1276.88
1985-08-08,4.053958333333333,4.053958333333333,Capivari,1276.88
1985-08-09,3.98,3.98,Capivari,1276.88
1985-08-10,3.98,3.98,Capivari,1276.88
1985-08-11,3.98,3.98,Capivari,1276.88
1985-08-12,3.98,3.98,Capivari,1276.88
1985-08-13,3.98,3.98,Capivari,1276.88
1985-08-14,3.98,3.98,Capivari,1276.88
1985-08-15,3.9129166666666655,3.9129166666666655,Capivari,1276.88
1985-08-16,3.773875,3.773875,Capivari,1276.88
1985-08-17,3.702,3.702,Capivari,1276.88
1985-08-18,3.6363541666666666,3.6363541666666666,Capivari,1276.88
1985-08-19,3.5003125,3.5003125,Capivari,1276.88
1985-08-20,3.43,3.43,Capivari,1276.88
1985-08-21,3.3657916666666665,3.3657916666666665,Capivari,1276.88
1985-08-22,3.3923125,3.3923125,Capivari,1276.88
1985-08-23,3.7284375,3.7284375,Capivari,1276.88
1985-08-24,4.048041666666666,4.048041666666666,Capivari,1276.88
1985-08-25,4.122,4.122,Capivari,1276.88
1985-08-26,4.053958333333333,4.053958333333333,Capivari,1276.88
1985-08-27,3.9129166666666655,3.9129166666666655,Capivari,1276.88
1985-08-28,3.773875,3.773875,Capivari,1276.88
1985-08-29,3.6363541666666666,3.6363541666666666,Capivari,1276.88
1985-08-30,3.565,3.565,Capivari,1276.88
1985-08-31,4.217625,4.217625,Capivari,1276.88
1985-09-01,7.182437500000001,5.860890942644001,Capivari,1276.88
1985-09-02,9.818479166666666,7.809880735988,Capivari,1276.88
1985-09-03,10.755958333333334,9.758870529332,Capivari,1276.88
1985-09-04,13.28775,11.707860322676,Capivari,1276.88
1985-09-05,16.8206875,13.65685011602,Capivari,1276.88
1985-09-06,17.964333333333332,15.605839909364,Capivari,1276.88
1985-09-07,16.006333333333334,15.947958437024669,Capivari,1276.88
1985-09-08,12.982416666666667,12.982416666666667,Capivari,1276.88
1985-09-09,9.516,9.516,Capivari,1276.88
1985-09-10,6.7859375,6.7859375,Capivari,1276.88
1985-09-11,5.477437500000001,5.477437500000001,Capivari,1276.88
1985-09-12,5.009291666666667,5.009291666666667,Capivari,1276.88
1985-09-13,4.780604166666667,4.780604166666667,Capivari,1276.88
1985-09-14,4.493125,4.493125,Capivari,1276.88
1985-09-15,4.061354166666667,4.061354166666667,Capivari,1276.88
1985-09-16,3.773875,3.773875,Capivari,1276.88
1985-09-17,3.8016666666666654,3.8016666666666654,Capivari,1276.88
1985-09-18,3.810333333333334,3.810333333333334,Capivari,1276.88
1985-09-19,3.8352083333333336,3.8352083333333336,Capivari,1276.88
1985-09-20,3.98,3.98,Capivari,1276.88
1985-09-21,3.98,3.98,Capivari,1276.88
1985-09-22,3.98,3.98,Capivari,1276.88
1985-09-23,3.98,3.98,Capivari,1276.88
1985-09-24,4.048041666666666,4.048041666666666,Capivari,1276.88
1985-09-25,4.259520833333333,4.259520833333333,Capivari,1276.88
1985-09-26,4.409,4.409,Capivari,1276.88
1985-09-27,4.2714791666666665,4.2714791666666665,Capivari,1276.88
1985-09-28,3.92075,3.92075,Capivari,1276.88
1985-09-29,3.702,3.702,Capivari,1276.88
1985-09-30,3.702,3.702,Capivari,1276.88
1985-10-01,3.702,3.702,Capivari,1276.88
1985-10-02,3.702,3.702,Capivari,1276.88
1985-10-03,3.6363541666666666,3.6363541666666666,Capivari,1276.88
1985-10-04,3.5003125,3.5003125,Capivari,1276.88
1985-10-05,3.3657916666666665,3.3657916666666665,Capivari,1276.88
1985-10-06,3.296,3.296,Capivari,1276.88
1985-10-07,3.23275,3.23275,Capivari,1276.88
1985-10-08,3.164,3.164,Capivari,1276.88
1985-10-09,3.1017083333333333,3.1017083333333333,Capivari,1276.88
1985-10-10,2.9721875,2.9721875,Capivari,1276.88
1985-10-11,2.905,2.905,Capivari,1276.88
1985-10-12,2.844625,2.844625,Capivari,1276.88
1985-10-13,2.779,2.779,Capivari,1276.88
1985-10-14,2.779,2.779,Capivari,1276.88
1985-10-15,2.779,2.779,Capivari,1276.88
1985-10-16,2.779,2.779,Capivari,1276.88
1985-10-17,2.779,2.779,Capivari,1276.88
1985-10-18,2.7191041666666664,2.7191041666666664,Capivari,1276.88
1985-10-19,2.654,2.654,Capivari,1276.88
1985-10-20,2.654,2.654,Capivari,1276.88
1985-10-21,2.654,2.654,Capivari,1276.88
1985-10-22,2.594583333333333,2.594583333333333,Capivari,1276.88
1985-10-23,2.53,2.53,Capivari,1276.88
1985-10-24,2.53,2.53,Capivari,1276.88
1985-10-25,2.53,2.53,Capivari,1276.88
1985-10-26,2.472020833333333,2.472020833333333,Capivari,1276.88
1985-10-27,2.409,2.409,Capivari,1276.88
1985-10-28,2.409,2.409,Capivari,1276.88
1985-10-29,2.5862916666666664,2.5862916666666664,Capivari,1276.88
1985-10-30,3.221270833333333,3.221270833333333,Capivari,1276.88
1985-10-31,4.1816458333333335,4.1816458333333335,Capivari,1276.88
1985-11-01,5.1788125,5.1788125,Capivari,1276.88
1985-11-02,6.296875,6.296875,Capivari,1276.88
1985-11-03,7.010854166666667,7.010854166666667,Capivari,1276.88
1985-11-04,6.265770833333334,6.265770833333334,Capivari,1276.88
1985-11-05,5.0576875,5.0576875,Capivari,1276.88
1985-11-06,4.956,4.956,Capivari,1276.88
1985-11-07,4.598020833333334,4.598020833333334,Capivari,1276.88
1985-11-08,3.7446875,3.7446875,Capivari,1276.88
1985-11-09,3.4361041666666665,3.4361041666666665,Capivari,1276.88
1985-11-10,3.23275,3.23275,Capivari,1276.88
1985-11-11,2.919625,2.919625,Capivari,1276.88
1985-11-12,2.594583333333333,2.594583333333333,Capivari,1276.88
1985-11-13,2.415,2.415,Capivari,1276.88
1985-11-14,2.1237291666666667,2.1237291666666667,Capivari,1276.88
1985-11-15,1.9430000000000005,1.9430000000000005,Capivari,1276.88
1985-11-16,1.8893333333333333,1.8893333333333333,Capivari,1276.88
1985-11-17,1.831,1.831,Capivari,1276.88
1985-11-18,1.7782916666666668,1.7782916666666668,Capivari,1276.88
1985-11-19,1.721,1.721,Capivari,1276.88
1985-11-20,1.827375,1.827375,Capivari,1276.88
1985-11-21,2.0805208333333334,2.0805208333333334,Capivari,1276.88
1985-11-22,2.52325,2.52325,Capivari,1276.88
1985-11-23,3.0595416666666666,3.0595416666666666,Capivari,1276.88
1985-11-24,3.6917916666666666,3.6917916666666666,Capivari,1276.88
1985-11-25,4.988333333333333,4.988333333333333,Capivari,1276.88
1985-11-26,6.907979166666667,6.863890942644001,Capivari,1276.88
1985-11-27,7.910145833333333,7.906082465058778,Capivari,1276.88
1985-11-28,6.5919375,6.5919375,Capivari,1276.88
1985-11-29,4.837125,4.837125,Capivari,1276.88
1985-11-30,4.2034375,4.2034375,Capivari,1276.88
1985-12-01,3.98,3.98,Capivari,1276.88
1985-12-02,4.975229166666666,4.913890942644,Capivari,1276.88
1985-12-03,6.362708333333333,6.353535129341666,Capivari,1276.88
1985-12-04,6.0668125,6.0668125,Capivari,1276.88
1985-12-05,5.0576875,5.0576875,Capivari,1276.88
1985-12-06,4.4586250000000005,4.4586250000000005,Capivari,1276.88
1985-12-07,3.892083333333333,3.892083333333333,Capivari,1276.88
1985-12-08,3.5003125,3.5003125,Capivari,1276.88
1985-12-09,3.24025,3.24025,Capivari,1276.88
1985-12-10,2.9118125,2.9118125,Capivari,1276.88
1985-12-11,2.7191041666666664,2.7191041666666664,Capivari,1276.88
1985-12-12,2.594583333333333,2.594583333333333,Capivari,1276.88
1985-12-13,2.619125,2.619125,Capivari,1276.88
1985-12-14,3.847791666666667,3.6498909426440007,Capivari,1276.88
1985-12-15,6.648229166666667,5.598880735988001,Capivari,1276.88
1985-12-16,10.442729166666666,7.547870529332001,Capivari,1276.88
1985-12-17,11.789604166666669,9.496860322676,Capivari,1276.88
1985-12-18,8.642729166666667,8.630961857839223,Capivari,1276.88
1985-12-19,5.684291666666667,5.684291666666667,Capivari,1276.88
1985-12-20,4.648854166666666,4.648854166666666,Capivari,1276.88
1985-12-21,3.929583333333333,3.929583333333333,Capivari,1276.88
1985-12-22,4.074833333333333,4.074833333333333,Capivari,1276.88
1985-12-23,5.802,5.562890942644,Capivari,1276.88
1985-12-24,6.192458333333334,6.148821109238,Capivari,1276.88
1985-12-25,5.157687500000001,5.157687500000001,Capivari,1276.88
1985-12-26,7.261083333333334,6.011890942644,Capivari,1276.88
1985-12-27,8.898479166666668,7.868656300531668,Capivari,1276.88
1985-12-28,6.761166666666667,6.761166666666667,Capivari,1276.88
1985-12-29,4.671145833333333,4.671145833333333,Capivari,1276.88
1985-12-30,3.781145833333333,3.781145833333333,Capivari,1276.88
1985-12-31,3.5003125,3.5003125,Capivari,1276.88
1986-01-01,3.43,3.43,Capivari,1276.88
1986-01-02,3.560333333333334,3.560333333333334,Capivari,1276.88
1986-01-03,3.702,3.702,Capivari,1276.88
1986-01-04,3.768125,3.768125,Capivari,1276.88
1986-01-05,3.8069375,3.8069375,Capivari,1276.88
1986-01-06,3.8040625,3.8040625,Capivari,1276.88
1986-01-07,4.112645833333333,4.112645833333333,Capivari,1276.88
1986-01-08,5.1378125,5.1378125,Capivari,1276.88
1986-01-09,8.0733125,6.863890942644001,Capivari,1276.88
1986-01-10,14.137625,8.812880735988001,Capivari,1276.88
1986-01-11,17.245375,10.761870529332,Capivari,1276.88
1986-01-12,14.78020833333333,12.694816796735,Capivari,1276.88
1986-01-13,12.794229166666668,12.794229166666668,Capivari,1276.88
1986-01-14,11.465895833333336,11.465895833333336,Capivari,1276.88
1986-01-15,9.488333333333332,9.488333333333332,Capivari,1276.88
1986-01-16,7.118750000000001,7.118750000000001,Capivari,1276.88
1986-01-17,5.085958333333333,5.085958333333333,Capivari,1276.88
1986-01-18,4.0988541666666665,4.0988541666666665,Capivari,1276.88
1986-01-19,3.773875,3.773875,Capivari,1276.88
1986-01-20,3.90325,3.90325,Capivari,1276.88
1986-01-21,5.7214583333333335,5.055890942644,Capivari,1276.88
1986-01-22,8.992854166666667,7.004880735988,Capivari,1276.88
1986-01-23,12.0116875,8.953870529332,Capivari,1276.88
1986-01-24,14.9899375,10.902860322676,Capivari,1276.88
1986-01-25,15.429166666666667,12.85185011602,Capivari,1276.88
1986-01-26,11.6050625,11.594310373613332,Capivari,1276.88
1986-01-27,7.520020833333334,7.520020833333334,Capivari,1276.88
1986-01-28,5.267333333333333,5.267333333333333,Capivari,1276.88
1986-01-29,4.2034375,4.2034375,Capivari,1276.88
1986-01-30,3.9129166666666655,3.9129166666666655,Capivari,1276.88
1986-01-31,3.708229166666667,3.708229166666667,Capivari,1276.88
1986-02-01,5.3705,4.4988909426440005,Capivari,1276.88
1986-02-02,12.789750000000002,6.447880735988001,Capivari,1276.88
1986-02-03,15.718541666666669,8.396870529332,Capivari,1276.88
1986-02-04,10.490416666666668,9.661242448699335,Capivari,1276.88
1986-02-05,7.436916666666668,7.436916666666668,Capivari,1276.88
1986-02-06,5.823270833333333,5.823270833333333,Capivari,1276.88
1986-02-07,4.866979166666666,4.866979166666666,Capivari,1276.88
1986-02-08,4.485041666666667,4.485041666666667,Capivari,1276.88
1986-02-09,4.478958333333333,4.478958333333333,Capivari,1276.88
1986-02-10,4.842020833333334,4.842020833333334,Capivari,1276.88
1986-02-11,5.117583333333333,5.117583333333333,Capivari,1276.88
1986-02-12,4.933770833333333,4.933770833333333,Capivari,1276.88
1986-02-13,5.879083333333333,5.710890942644,Capivari,1276.88
1986-02-14,8.240895833333333,7.659880735988001,Capivari,1276.88
1986-02-15,8.342104166666667,8.244981681138889,Capivari,1276.88
1986-02-16,7.689375000000001,7.689375000000001,Capivari,1276.88
1986-02-17,10.011958333333334,9.288890942644,Capivari,1276.88
1986-02-18,11.505854166666667,11.03478062805189,Capivari,1276.88
1986-02-19,10.9261875,10.9261875,Capivari,1276.88
1986-02-20,10.720333333333334,10.720333333333334,Capivari,1276.88
1986-02-21,16.300770833333335,11.720890942644004,Capivari,1276.88
1986-02-22,27.21839583333333,13.669880735988002,Capivari,1276.88
1986-02-23,29.569020833333333,15.618870529332002,Capivari,1276.88
1986-02-24,32.378,17.567860322676,Capivari,1276.88
1986-02-25,31.89304166666667,19.51685011602,Capivari,1276.88
1986-02-26,18.691166666666668,18.113250368175667,Capivari,1276.88
1986-02-27,12.09675,12.09675,Capivari,1276.88
1986-02-28,11.305333333333335,11.305333333333335,Capivari,1276.88
1986-03-01,11.048854166666668,11.048854166666668,Capivari,1276.88
1986-03-02,10.792333333333334,10.792333333333334,Capivari,1276.88
1986-03-03,10.536333333333332,10.536333333333332,Capivari,1276.88
1986-03-04,10.1571875,10.1571875,Capivari,1276.88
1986-03-05,10.688770833333336,10.688770833333336,Capivari,1276.88
1986-03-06,14.588208333333334,12.490890942644,Capivari,1276.88
1986-03-07,19.391416666666665,14.439880735988,Capivari,1276.88
1986-03-08,21.6361875,16.388870529332,Capivari,1276.88
1986-03-09,22.596833333333333,18.337860322676,Capivari,1276.88
1986-03-10,21.5646875,20.157247918889,Capivari,1276.88
1986-03-11,18.52914583333333,18.52914583333333,Capivari,1276.88
1986-03-12,15.476208333333334,15.476208333333334,Capivari,1276.88
1986-03-13,11.967208333333334,11.967208333333334,Capivari,1276.88
1986-03-14,8.781625,8.781625,Capivari,1276.88
1986-03-15,7.1654375,7.1654375,Capivari,1276.88
1986-03-16,6.000145833333334,6.000145833333334,Capivari,1276.88
1986-03-17,5.0576875,5.0576875,Capivari,1276.88
1986-03-18,7.127104166666667,5.636890942644,Capivari,1276.88
1986-03-19,9.149145833333336,7.585880735988002,Capivari,1276.88
1986-03-20,7.503583333333334,7.503583333333334,Capivari,1276.88
1986-03-21,5.970854166666666,5.970854166666666,Capivari,1276.88
1986-03-22,5.314416666666666,5.314416666666666,Capivari,1276.88
1986-03-23,5.154,5.154,Capivari,1276.88
1986-03-24,5.081166666666666,5.081166666666666,Capivari,1276.88
1986-03-25,8.019791666666666,5.935890942644,Capivari,1276.88
1986-03-26,14.755750000000004,7.884880735988001,Capivari,1276.88
1986-03-27,26.32145833333333,9.833870529332,Capivari,1276.88
1986-03-28,39.47995833333333,11.782860322676,Capivari,1276.88
1986-03-29,45.94797916666666,13.73185011602,Capivari,1276.88
1986-03-30,43.70433333333333,15.680839909364002,Capivari,1276.88
1986-03-31,38.69764583333334,17.629829702708,Capivari,1276.88
1986-04-01,34.2195625,19.578819496052,Capivari,1276.88
1986-04-02,33.20060416666667,21.527809289396004,Capivari,1276.88
1986-04-03,32.270270833333335,23.47679908274,Capivari,1276.88
1986-04-04,22.55191666666667,22.01408965013567,Capivari,1276.88
1986-04-05,13.523041666666666,13.523041666666666,Capivari,1276.88
